ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,PushPullTime,MaxPushPullLatency,endTransmissionRatio
4680526,0.40007164692395875,209360.0,83759.0,[],50,1.3,0.5,5,8,0.1,0.09159758786353045,0.08,2.34,1.31,5,0.0,209360.0,0.0,6,8,39411.60338973059,0.0802919864654541,9,0.4705357440959251
8574937,0.40006803338171265,220480.0,88207.0,[],50,1.3,0.5,5,13,0.1,0.07869983640560776,0.23,2.38,1.32,5,0.0,220480.0,0.0,6,8,18416.912883021923,0.11400961875915527,9,0.2087919652977873
2871411,0.4000613465569245,195610.0,78256.0,[],50,1.3,0.5,5,17,0.1,0.09397837356967832,0.05,2.44,1.04,5,0.0,195610.0,0.0,6,8,36578.50659859192,0.01183462142944336,9,0.4674211127401339
2567561,0.4000668166328871,224495.0,89813.0,[],50,1.3,0.5,5,21,0.1,0.06856452717082148,0.06,2.34,1.39,5,0.0,224495.0,0.0,6,8,25548.14400808065,0.007957935333251953,9,0.2844593099894297
711665,0.40005184593117454,231455.0,92594.0,[],50,1.3,0.5,5,24,0.1,0.08669641222908542,0.09,2.34,1.09,5,0.0,231455.0,0.0,6,8,37764.28818841781,0.022128820419311523,9,0.4078481131435926
1852802,0.6000519305169683,192565.0,115549.0,[],50,1.3,0.5,5,29,0.1,0.08392514099216124,0.1,2.5,1.22,5,0.0,192565.0,0.0,6,8,53440.98872332627,0.04648709297180176,11,0.4624963324938015
4730896,0.400068341800123,219485.0,87809.0,[],50,1.3,0.5,5,33,0.1,0.08094156108001768,0.12,2.4,1.26,5,0.0,219485.0,0.0,6,8,25565.990761307068,0.02498912811279297,9,0.2911545600258182
663521,0.40005650781691465,212360.0,84956.0,[],50,1.3,0.5,5,37,0.1,0.09742164596456043,0.22,2.32,1.14,5,0.0,212360.0,0.0,6,8,30038.610610603013,0.024199485778808594,9,0.35357844779183356
4401023,0.40005884660651236,203920.0,81580.0,[],50,1.3,0.5,5,41,0.1,0.07102314779944299,0.45,2.32,1.08,5,0.0,203920.0,0.0,6,8,30244.871087394364,0.24817204475402832,9,0.3707387973448684
4649694,0.6000584795321637,171000.0,102610.0,[],50,1.3,0.5,5,45,0.1,0.07853551232773405,0.19,2.38,1.31,5,0.0,171000.0,0.0,6,8,51723.18388195837,0.040558576583862305,11,0.5040754690766823
1794579,0.4000775955718794,193310.0,77339.0,[],50,1.3,0.5,5,50,0.1,0.07946165375048352,0.4,2.38,1.3,5,0.0,193310.0,0.0,6,8,32937.13344990148,0.024728059768676758,9,0.4258800016796374
4250757,0.32595991604592783,242990.0,79205.0,[],50,1.3,0.5,5,52,0.1,0.0930549705830037,0.18,2.34,0.78,5,0.0,242990.0,0.0,6,8,25473.895445442842,0.04477810859680176,9,0.3216197897284621
1245372,0.40005168107037237,174145.0,69667.0,[],50,1.3,0.5,5,55,0.1,0.08311485181561462,0.34,2.3,0.85,5,0.0,174145.0,0.0,6,8,12945.505280936724,0.11805105209350586,9,0.18581976087583396
