ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,PushPullTime,MaxPushPullLatency,endTransmissionRatio
6590176,1.0188234650921217,182910.0,186353.0,[],50,1.3,0.5,5,8,0.1,0.09565663677166464,0.07,2.42,1.65,5,0.0,182910.0,0.0,6,7,79143.108829384,0.02326488494873047,15,0.36191784608982197
1149163,0.6520307656985421,217775.0,141996.0,[],50,1.3,0.5,5,12,0.1,0.06496095128078838,0.09,2.44,1.74,5,0.0,217775.0,0.0,6,7,127742.84235428974,0.06026959419250488,15,0.10476280646727382
8526617,0.9341592319627618,206240.0,192661.0,[],50,1.3,0.5,5,17,0.1,0.093089137988818,0.06,2.4,1.92,5,0.0,206240.0,0.0,6,7,135278.5565112076,0.021168231964111328,15,0.12104185554564047
1848260,0.5033914435264092,231170.0,116369.0,[],50,1.3,0.5,5,19,0.1,0.056271244643374595,0.08,2.44,0.54,5,0.0,231170.0,0.0,6,7,11825.884902974369,0.018543004989624023,9,0.08216014577887804
8767572,0.6428920148944973,241700.0,155387.0,[],50,1.3,0.5,5,20,0.1,1.0,0.06,2.46,1.05,5,0.0,241700.0,0.0,6,7,117163.26068148957,0.010164022445678711,15,0.19245962448993634
7580935,0.2920646458772504,206355.0,60269.0,[],50,1.3,0.5,5,23,0.1,0.06964722185031756,0.06,2.4,1.32,5,0.0,206355.0,0.0,6,7,43033.96358131447,0.005050182342529297,15,0.21291083395827506
9975618,0.8795737697339528,216315.0,190265.0,[],50,1.3,0.5,5,27,0.1,0.06965459562693967,0.18,2.4,1.38,5,0.0,216315.0,0.0,6,7,133393.79277371647,0.05058741569519043,15,0.21115767401328497
7772273,0.875729328046635,190415.0,166752.0,[],50,1.3,0.5,5,32,0.1,0.09631774198354813,0.17,2.42,2.72,5,0.0,190415.0,0.0,6,7,69563.01192730648,0.01403951644897461,15,0.2851328742301478
9100373,0.5438582376249572,248585.0,135195.0,[],50,1.3,0.5,5,36,0.1,0.06946263167969241,0.21,2.38,2.6,5,0.0,248585.0,0.0,6,7,87640.10787793665,0.017390727996826172,15,0.3853294812652749
3719492,0.956088483733378,239140.0,228639.0,[],50,1.3,0.5,5,40,0.1,0.09266663630003506,0.93,2.4,2.32,5,0.0,239140.0,0.0,6,7,64381.806826040876,0.2226102352142334,15,0.19995405604035268
7603696,0.5082687959978835,207890.0,105664.0,[],50,1.3,0.5,5,42,0.1,0.058423896174246516,0.19,2.44,1.05,5,0.0,207890.0,0.0,6,7,52350.31743138406,0.05215144157409668,11,0.22562360707416898
5047858,0.7531852563332934,208225.0,156832.0,[],50,1.3,0.5,5,46,0.1,0.09260366782217952,0.48,2.48,2.16,5,0.0,208225.0,0.0,6,7,68033.10468947329,0.12778544425964355,15,0.19455206078930623
8652655,0.983034602188277,215969.0,212305.0,[],50,1.3,0.5,5,50,0.1,0.07567301783992976,0.53,2.46,2.0,5,0.0,215969.0,0.0,6,7,130566.0228220761,0.10034298896789551,15,0.4183440760458956
3017457,0.4690350284282931,251510.0,117967.0,[],50,1.3,0.5,5,53,0.1,0.09515671071806728,0.45,2.48,1.87,5,0.0,251510.0,0.0,6,7,25264.262343491973,0.10312676429748535,15,0.09420776782222112
8497952,0.8736657718731516,219790.0,192023.0,[],50,1.3,0.5,5,56,0.1,1.0,0.08,2.38,1.32,5,0.0,219790.0,0.0,6,7,31623.203392758438,0.0062885284423828125,15,0.12307238582420738
5064561,0.8714561193006514,233360.0,203363.0,[],50,1.3,0.5,5,59,0.1,0.060142525015765586,0.72,2.44,1.06,5,0.0,233360.0,0.0,6,7,68776.70643752947,0.16556835174560547,15,0.21647023450762928
1582579,0.6709886213720316,242560.0,162755.0,[],50,1.3,0.5,5,62,0.1,0.05703023556942596,0.43,2.54,1.25,5,0.0,242560.0,0.0,6,7,51077.83975784336,0.035327911376953125,11,0.1588858846188455
1973870,0.7603897126656617,222215.0,168970.0,[],50,1.3,0.5,5,65,0.1,0.06788951458684421,0.15,2.58,1.53,5,0.0,222215.0,0.0,6,7,118792.19417119041,0.07322096824645996,15,0.150379764454357
4776481,0.5473076691849863,249505.0,136556.0,[],50,1.3,0.5,5,69,0.1,0.06549127561402551,0.18,2.38,1.95,5,0.0,249505.0,0.0,6,7,69056.27953618081,0.013924360275268555,15,0.23867075256942877
6045130,0.7711931137358472,204465.0,157682.0,[],50,1.3,0.5,5,73,0.1,0.07326046129566569,0.72,2.4,2.64,5,0.0,204465.0,0.0,6,7,106305.72414436734,0.16480350494384766,15,0.38367268002182575
9607399,0.537586052959282,212805.0,114401.0,[],50,1.3,0.5,5,74,0.1,0.06813121717836916,0.41,2.44,1.61,5,0.0,212805.0,0.0,6,7,9629.986397280845,0.27954578399658203,11,0.03742649316482
4567144,0.6750166674074404,224990.0,151872.0,[],50,1.3,0.5,5,78,0.1,0.09213171486782167,0.15,2.42,2.39,5,0.0,224990.0,0.0,6,7,45164.621861003994,0.04201006889343262,15,0.1294445341677505
6046835,0.6583021020042366,245480.0,161600.0,[],50,1.3,0.5,5,80,0.1,0.06622049265021629,0.21,2.46,1.26,5,0.0,245480.0,0.0,6,7,91546.22432660934,0.0461583137512207,11,0.2805618957223176
2242611,0.5522650296359017,236200.0,130445.0,[],50,1.3,0.5,5,82,0.1,0.06619131490050073,0.25,2.44,1.83,5,0.0,236200.0,0.0,6,7,104377.31576280264,0.050096750259399414,15,0.36721931262574065
7844643,0.7500416051257515,192284.0,144221.0,[],50,1.3,0.5,5,86,0.1,0.0627636833512853,0.46,2.6,1.95,5,0.0,192284.0,0.0,6,7,74093.60005637248,0.027144193649291992,15,0.22976184587066634
8507764,0.6993481383272566,226275.0,158245.0,[],50,1.3,0.5,5,90,0.1,0.07074964244898602,0.27,2.38,2.67,5,0.0,226275.0,0.0,6,7,135014.7583378147,0.02010488510131836,15,0.4030231140962514
8931317,0.49813679480778833,250375.0,124721.0,[],50,1.3,0.5,5,93,0.1,0.0768539251764647,0.19,2.42,1.12,5,0.0,250375.0,0.0,6,7,50000.91136460194,0.015804529190063477,11,0.045259892378103246
8652341,0.46811898553065795,216665.0,101425.0,[],50,1.3,0.5,5,95,0.1,0.07315330476892648,0.41,2.46,1.48,5,0.0,216665.0,0.0,6,7,52269.273883910064,0.023025035858154297,15,0.23660462389848566
8063837,0.415727934789871,224505.0,93333.0,[],50,1.3,0.5,5,98,0.1,0.05081060315786553,0.42,2.42,1.63,5,0.0,224505.0,0.0,6,7,28766.70746561921,0.04700160026550293,9,0.10786167028728612
2037907,0.424210844634674,214945.0,91182.0,[],50,1.3,0.5,5,99,0.1,0.07997630802991774,0.07,2.46,1.11,5,0.0,214945.0,0.0,6,7,16304.282890190581,0.005239009857177734,9,0.015261509715836613
8562580,0.9411874322860239,230750.0,217179.0,[],50,1.3,0.5,5,104,0.1,0.05063121807679401,0.7,2.36,2.55,5,0.0,230750.0,0.0,6,7,185659.378744218,0.05619549751281738,15,0.5523554732768005
8086168,0.42350982978456125,159210.0,67427.0,[],50,1.3,0.5,5,106,0.1,0.07425087385936902,0.17,2.42,0.8,5,0.0,159210.0,0.0,6,7,15103.808785485391,0.008661508560180664,9,0.0913019566665985
8433904,0.7061314225225959,245620.0,173440.0,[],50,1.3,0.5,5,110,0.1,0.06405079279937091,0.53,2.46,1.54,5,0.0,245620.0,0.0,6,7,97950.07466415649,0.046874046325683594,15,0.2533176299733273
1887379,0.697212827412546,202535.0,141210.0,[],50,1.3,0.5,5,113,0.1,0.06236367211394945,0.36,2.38,1.82,5,0.0,202535.0,0.0,6,7,52992.20246351739,0.05793166160583496,15,0.17158353612370528
6125360,0.841287007686411,241335.0,203032.0,[],50,1.3,0.5,5,115,0.1,0.08737069386769908,0.78,2.42,1.37,5,0.0,241335.0,0.0,6,7,58067.3412848876,0.07275104522705078,11,0.16255344405376967
8303836,0.6461872366813183,274145.0,177149.0,[],50,1.3,0.5,5,118,0.1,0.07880999913443988,0.17,2.46,1.84,5,0.0,274145.0,0.0,10,7,44156.64987407958,0.8504419326782227,15,0.12784391746863613
4962869,0.8312397270965906,217806.0,181049.0,[],50,1.3,0.5,5,122,0.1,0.08273088413835478,0.2,2.42,1.2,5,0.0,217806.0,0.0,10,7,20697.702541116698,0.08913779258728027,15,0.08492723980910463
7981221,0.7365973810541131,198935.0,146535.0,[],50,1.3,0.5,5,126,0.1,0.08618243528572503,0.08,2.42,1.53,5,0.0,198935.0,0.0,10,7,271637.30974066455,1.144144058227539,15,0.3367791544739411
2789683,0.646077111383109,163400.0,105569.0,[],50,1.3,0.5,5,130,0.1,0.08449857456728584,0.09,2.5,1.56,5,0.0,163400.0,0.0,10,7,28593.561050791468,0.02151346206665039,11,0.13916918241980866
4934736,0.6212470900398007,199745.0,124091.0,[],50,1.3,0.5,5,135,0.1,0.08274317048050783,0.14,2.48,2.24,5,0.0,199745.0,0.0,10,7,74753.10441575613,0.1007075309753418,15,0.2877842282149885
8373269,0.9685697042848521,207125.0,200615.0,[],50,1.3,0.5,5,140,0.1,0.0831991687108469,0.1,2.42,1.56,5,0.0,207125.0,0.0,10,7,150004.50409274662,0.027173995971679688,15,0.18816750933000156
396363,0.6459275851938895,272320.0,175899.0,[],50,1.3,0.5,5,144,0.1,0.07293790997432208,0.62,2.42,2.39,5,0.0,272320.0,0.0,10,7,78309.94690335344,3.0683224201202393,15,0.18532354588802824
2543901,0.8055574218937467,208370.0,167854.0,[],50,1.3,0.5,5,149,0.1,0.08396235906675671,0.2,2.46,2.34,5,0.0,208370.0,0.0,10,7,71559.89714055482,0.28919124603271484,15,0.19144207007216493
407913,0.7334373420642071,227545.0,166890.0,[],50,1.3,0.5,5,154,0.1,0.05737650652044726,0.06,2.44,1.53,5,0.0,227545.0,0.0,10,7,36164.77863593801,0.4960784912109375,15,0.1566246081045037
34469,0.7135637181981157,262170.0,187075.0,[],50,1.3,0.5,5,159,0.1,0.06821460211799783,0.27,2.52,2.23,5,0.0,262170.0,0.0,10,7,89508.97935445757,3.0254836082458496,15,0.28207529663610126
1120214,0.6248949965338662,245230.0,153243.0,[],50,1.3,0.5,5,164,0.1,0.07456749064960144,0.08,2.5,1.89,5,0.0,245230.0,0.0,10,7,111740.90252557842,0.3387424945831299,15,0.3203075848864956
820394,0.6118074512668692,260090.0,159125.0,[],50,1.3,0.5,5,169,0.1,0.09193034886250019,0.4,2.42,2.97,5,0.0,260090.0,0.0,10,7,98438.91182195889,0.4091603755950928,15,0.2864919247090634
8402199,0.6942837176799441,214650.0,149028.0,[],50,1.3,0.5,5,172,0.1,0.06442268454214942,0.12,2.46,1.04,5,0.0,214650.0,0.0,10,7,64725.21018797101,0.045462846755981445,13,0.2795772563203088
8762745,0.6853142877447322,281430.0,192868.0,[],50,1.3,0.5,5,177,0.1,1.0,0.21,2.42,2.07,5,0.0,281430.0,0.0,10,7,112819.09387357795,0.3580641746520996,15,0.2921608836722602
2930682,0.5266540830518578,201320.0,106026.0,[],50,1.3,0.5,5,182,0.1,0.08520717112040727,0.18,2.42,2.34,5,0.0,201320.0,0.0,10,7,150569.02759900194,0.3000020980834961,15,0.2260446621603595
5328103,0.598741104085741,176345.0,105585.0,[],50,1.3,0.5,5,186,0.1,0.09105316317836927,0.32,2.46,2.08,5,0.0,176345.0,0.0,10,7,50192.10805503951,0.026508569717407227,15,0.221812199180843
3823515,0.5647629976167358,226580.0,127964.0,[],50,1.3,0.5,5,191,0.1,0.06266676725340935,0.29,2.5,3.24,5,0.0,226580.0,0.0,10,7,63763.53881586799,3.1778557300567627,15,0.10789604044839349
2417553,0.6883609766148141,242675.0,167048.0,[],50,1.3,0.5,5,196,0.1,0.07067177779087916,0.59,2.42,4.19,5,0.0,242675.0,0.0,10,7,51907.137101642555,6.242055416107178,15,0.18147445058784936
4201763,0.7858759372869802,256725.0,201754.0,[],50,1.3,0.5,5,201,0.1,0.07773011176551171,0.45,2.44,2.41,5,0.0,256725.0,0.0,10,7,106302.96102425942,4.128593921661377,15,0.31948619462646827
6763634,0.5809947974144727,253720.0,147410.0,[],50,1.3,0.5,5,205,0.1,0.08098829817342118,0.13,2.4,1.4,5,0.0,253720.0,0.0,10,7,59779.15041037872,0.05848574638366699,15,0.22205727365058253
8689582,0.7507923269391159,245795.0,184541.0,[],50,1.3,0.5,5,210,0.1,0.0706577863848403,0.23,2.4,2.18,5,0.0,245795.0,0.0,10,7,64826.53603007352,2.7231998443603516,15,0.21783915410204516
906153,0.46677202029443565,240460.0,112240.0,[],50,1.3,0.5,5,214,0.1,0.07978687736947243,0.44,2.58,2.29,5,0.0,240460.0,0.0,10,7,55610.67511616676,0.8360280990600586,15,0.31769359373970557
8491351,0.6878227757724803,252110.0,173407.0,[],50,1.3,0.5,5,217,0.1,0.06940564712401606,0.29,2.44,0.81,5,0.0,252110.0,0.0,10,7,21502.686882441063,3.2783710956573486,11,0.10064209535204448
4157668,0.7982644468727904,311140.0,248372.0,[],50,1.3,0.5,5,222,0.1,0.07398131879968353,0.34,2.42,2.25,5,0.0,311140.0,0.0,10,7,87443.92731453745,0.1604468822479248,15,0.2067564698687672
7126658,0.5015936173267428,243785.0,122281.0,[],50,1.3,0.5,5,224,0.1,0.08255772529626826,0.12,2.4,1.09,5,0.0,243785.0,0.0,10,7,18858.286140348493,0.5727324485778809,11,0.10741912154586229
321439,0.5660932678020345,174980.0,99055.0,[],50,1.3,0.5,5,228,0.1,0.07171356232192892,0.14,2.4,2.06,5,0.0,174980.0,0.0,10,7,32029.20445317737,1.5608701705932617,15,0.22027581206407876
1356916,0.7149227637408694,208775.0,149258.0,[],50,1.3,0.5,5,233,0.1,0.08909480656627877,0.36,2.38,3.14,5,0.0,208775.0,0.0,10,7,83835.81564382254,0.7443242073059082,15,0.301387716844699
7580720,0.9650333659993466,214290.0,206797.0,[],50,1.3,0.5,5,237,0.1,0.08817665747359585,0.31,2.5,2.45,5,0.0,214290.0,0.0,10,7,53925.8499420177,1.8385734558105469,15,0.164148344363698
2930468,0.7468778280542987,254150.0,189819.0,[],50,1.3,0.5,5,242,0.1,0.08008496728905473,0.14,2.38,1.9,5,0.0,254150.0,0.0,10,7,91279.02483827103,0.07277607917785645,13,0.2717891433198977
2485912,0.7185496081816974,188225.0,135249.0,[],50,1.3,0.5,5,246,0.1,0.07905590414386252,0.16,2.46,1.32,5,0.0,188225.0,0.0,10,7,37734.31934845653,0.11504697799682617,15,0.23309768441492276
7758995,0.73061863743148,185165.0,135285.0,[],50,1.3,0.5,5,250,0.1,0.08117787824798875,0.25,2.46,2.1,5,0.0,185165.0,0.0,10,7,87302.8371989521,0.04444146156311035,15,0.2898375475127305
1117789,0.6299741156169111,173850.0,109521.0,[],50,1.3,0.5,5,254,0.1,0.09187704313514253,0.27,2.38,2.42,5,0.0,173850.0,0.0,10,7,48726.915439952594,0.7452981472015381,15,0.24379426244166225
8748723,0.6972222762173195,257225.0,179343.0,[],50,1.3,0.5,5,258,0.1,0.07091548363106928,0.13,2.42,1.06,5,0.0,257225.0,0.0,10,7,43128.92515442286,0.08544087409973145,11,0.1785706750678936
5518433,0.7216530125479622,192860.0,139178.0,[],50,1.3,0.5,5,262,0.1,0.08780251954200603,0.12,2.42,1.92,5,0.0,192860.0,0.0,10,7,51001.699576904124,0.10264086723327637,15,0.20063453307568047
5109640,0.7469587362515686,270940.0,202381.0,[],50,1.3,0.5,5,266,0.1,0.08012571709965145,0.7,2.5,2.82,5,0.0,270940.0,0.0,10,7,77555.20843624407,1.313584566116333,15,0.21523204490358658
9579804,0.531070652173913,184000.0,97717.0,[],50,1.3,0.5,5,271,0.1,0.0768675497580199,0.1,2.42,2.52,5,0.0,184000.0,0.0,15,7,111554.6420739449,0.3148818016052246,15,0.19300010912390575
7221939,0.7079409080152801,295810.0,209416.0,[],50,1.3,0.5,5,276,0.1,0.08236989971420988,0.15,2.56,2.45,5,0.0,295810.0,0.0,15,7,70316.84461673097,21.554639101028442,15,0.18810046550194737
