ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,PushPullTime,MaxPushPullLatency,endTransmissionRatio
1441274,0.7008842549821829,227310.0,159318.0,[],50,1.3,0.5,5,10,0.1,0.06477737510099654,0.05,2.38,1.5,5,0.0,227310.0,0.0,6,7,142032.84400839984,0.18430423736572266,15,0.1562082764735446
5763940,0.45181653434587504,231760.0,104713.0,[],50,1.3,0.5,5,15,0.1,1.0,0.03,2.34,1.03,5,0.0,231760.0,0.0,6,7,317818.45407357055,0.016183853149414062,15,0.16987309114919077
6949974,0.5997917232636059,220860.0,132470.0,[],50,1.3,0.5,5,20,0.1,0.08467649887782194,0.08,2.56,1.28,5,0.0,220860.0,0.0,6,7,131727.9735475319,0.04282808303833008,15,0.08361095556328418
9565226,0.5274262308785421,179445.0,94644.0,[],50,1.3,0.5,5,25,0.1,1.0,0.08,2.42,1.0,5,0.0,179445.0,0.0,6,7,265758.2255661104,0.021276235580444336,15,0.24362758316643754
9710984,0.8775731676459838,177845.0,156072.0,[],50,1.3,0.5,5,29,0.1,0.047138252468019774,0.03,2.5,0.87,5,0.0,177845.0,0.0,6,7,75667.50460503757,0.054816484451293945,15,0.26538548137132945
4117219,0.6310041780723239,208230.0,131394.0,[],50,1.3,0.5,5,33,0.1,0.07486943638058942,0.15,2.54,1.07,5,0.0,208230.0,0.0,6,7,142304.33000817205,0.15493035316467285,15,0.12767197286956417
7207457,0.41817710695083243,231555.0,96831.0,[],50,1.3,0.5,5,37,0.1,0.09433765576499883,0.09,2.42,1.06,5,0.0,231555.0,0.0,6,7,69521.93615976986,0.10028791427612305,15,0.08205163037639766
7223428,0.5166159537020464,251415.0,129885.0,[],50,1.3,0.5,5,41,0.1,0.0875556680830989,0.23,2.46,1.01,5,0.0,251415.0,0.0,6,7,322181.1658627147,0.0628516674041748,15,0.30055867427658306
3170582,0.5729234407330771,202980.0,116292.0,[],50,1.3,0.5,5,45,0.1,0.0658814091993439,0.06,2.46,0.78,5,0.0,202980.0,0.0,6,7,90917.65306226663,0.007328510284423828,15,0.16393019455451133
564027,0.5772708373756132,180385.0,104131.0,[],50,1.3,0.5,5,48,0.1,0.0773765454304417,0.1,2.54,0.59,5,0.0,180385.0,0.0,6,7,58147.47504041368,0.02988576889038086,15,0.17522163573535618
6815370,0.8638039250353606,226240.0,195427.0,[],50,1.3,0.5,5,52,0.1,0.09132470024620076,0.27,2.68,1.2,5,0.0,226240.0,0.0,6,7,56543.10417585523,0.06752872467041016,15,0.14497748581676823
2992409,0.855767928652957,206764.0,176942.0,[],50,1.3,0.5,5,55,0.1,0.06648156155344748,0.31,2.46,1.16,5,0.0,206764.0,0.0,6,7,73987.49255430745,0.060645341873168945,15,0.19989380212114383
4935564,0.37700950251537174,178900.0,67447.0,[],50,1.3,0.5,5,59,0.1,0.07493443988985656,0.39,2.5,1.42,5,0.0,178900.0,0.0,6,7,120142.32782102129,0.10105586051940918,15,0.09487202539322981
1834307,0.5381851529616479,212635.0,114437.0,[],50,1.3,0.5,5,62,0.1,0.07078520680069914,0.06,2.5,0.94,5,0.0,212635.0,0.0,6,7,295136.0384662562,0.014932394027709961,15,0.2777034802001707
2879988,0.3305774733373797,230660.0,76251.0,[],50,1.3,0.5,5,66,0.1,0.074960551242105,0.25,2.38,1.43,5,0.0,230660.0,0.0,6,7,201648.11272827513,0.10776233673095703,15,0.25773317015184877
2240219,0.43993861153741987,221540.0,97464.0,[],50,1.3,0.5,5,69,0.1,0.07618162915229267,0.17,2.64,0.74,5,0.0,221540.0,0.0,6,7,131659.80034319463,0.08721017837524414,15,0.13655346693784623
7319631,0.6053793377746843,201140.0,121766.0,[],50,1.3,0.5,5,71,0.1,0.07668140404681806,0.12,2.4,0.46,5,0.0,201140.0,0.0,6,7,32357.366974292534,0.03951907157897949,11,0.08458845251261357
3591910,0.3848458485128596,183910.0,70777.0,[],50,1.3,0.5,5,74,0.1,0.08751557465443399,0.11,2.4,0.73,5,0.0,183910.0,0.0,6,7,19457.137263062883,0.022908926010131836,9,0.02267591543070519
7820094,0.5006072186836518,235500.0,117893.0,[],50,1.3,0.5,5,78,0.1,0.08266699356235728,0.19,2.5,0.95,5,0.0,235500.0,0.0,6,7,94809.59391312934,0.012748003005981445,15,0.16489686103823958
1039737,0.245606719485316,251805.0,61845.0,[],50,1.3,0.5,5,81,0.1,0.06843284812507097,0.27,2.56,1.13,5,0.0,251805.0,0.0,6,7,67179.9636003814,0.0782473087310791,15,0.1324385093077263
3893465,0.6123079699519501,221645.0,135715.0,[],50,1.3,0.5,5,86,0.1,0.07579950637220866,0.03,2.66,1.14,5,0.0,221645.0,0.0,10,7,40893.02259120104,0.010202407836914062,11,0.09684483613189496
8803166,0.5932419338212556,242525.0,143876.0,[],50,1.3,0.5,5,91,0.1,0.08491043071953447,0.29,2.42,1.2,5,0.0,242525.0,0.0,10,7,44769.88052699438,1.9920496940612793,11,0.15151679829630083
