ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,PushPullTime,MaxPushPullLatency,endTransmissionRatio
560729,0.3947151387193613,151565.0,59825.0,[],50,1.3,0.5,5,3925,0.1,0.0707157585882124,9.05,2.3,1.79,5,0.0,151565.0,0.0,10,15,17079.048519222517,0.9983141422271729,15,0.1032946572834805
1531566,0.6236563310625712,206245.0,128626.0,[],50,1.3,0.5,5,3926,0.1,0.0901847097891191,4.93,2.3,0.91,5,0.0,206245.0,0.0,10,15,25034.862587738764,0.0616776943206787,9,0.0367717941645681
827900,0.5833762189979891,231235.0,134897.0,[],50,1.3,0.5,5,3930,0.1,0.0694441345531272,4.92,2.3,2.09,5,0.0,231235.0,0.0,10,15,59410.614463098944,1.666374921798706,15,0.1940648154201665
1218509,0.4091656590084643,206750.0,84595.0,[],50,1.3,0.5,5,3931,0.1,0.075281440923467,2.25,2.3,0.51,5,0.0,206750.0,0.0,10,15,12359.084503554202,0.0626819133758544,11,0.1374376925610698
9030604,0.4328501484251513,259390.0,112277.0,[],50,1.3,0.5,5,3935,0.1,0.0806278267483362,11.92,2.3,3.22,5,0.0,259390.0,0.0,10,15,157220.88554307673,0.6016330718994141,15,0.1649951258845027
9260945,0.52453477941056,224620.0,117821.0,[],50,1.3,0.5,5,3937,0.1,0.0637648248368689,10.84,2.3,1.54,5,0.0,224620.0,0.0,10,15,39515.607444478985,0.0995690822601318,15,0.1490991832760904
1068566,0.5511254190390039,187930.0,103573.0,[],50,1.3,0.5,5,3939,0.1,0.0789262766043253,12.38,2.3,0.86,5,0.0,187930.0,0.0,10,15,10722.036529534778,0.7276716232299805,9,0.0232777043892169
8058943,0.2800305350795582,209595.0,58693.0,[],50,1.3,0.5,5,3942,0.1,0.0720628739643449,9.46,2.3,1.16,5,0.0,209595.0,0.0,10,15,31609.261302748902,0.3334352970123291,15,0.1339767190523878
4132589,0.39567197640118,211875.0,83833.0,[],50,1.3,0.5,5,3946,0.1,0.0834924150485338,9.67,2.36,1.25,5,0.0,211875.0,0.0,10,15,51840.75983960792,0.5510444641113281,15,0.1528256705617614
4847395,0.6723993789561686,251190.0,168900.0,[],50,1.3,0.5,5,3949,0.1,0.0618138224962239,5.46,2.3,1.85,5,0.0,251190.0,0.0,10,15,131346.68876798826,0.8115129470825195,15,0.1608735879792963
7658704,0.52013286223684,307085.0,159725.0,[],50,1.3,0.5,5,3951,0.1,0.0760540640737245,5.75,2.3,1.1,5,0.0,307085.0,0.0,10,15,44790.07069246087,1.4812052249908447,15,0.1981046325735908
6879052,0.6234421167218359,225065.0,140315.0,[],50,1.3,0.5,5,3955,0.1,0.0827932464989846,5.08,2.3,1.74,5,0.0,225065.0,0.0,10,15,32500.721571874277,1.6941113471984863,15,0.1519648458029376
5981681,0.5112410714285714,224000.0,114518.0,[],50,1.3,0.5,5,3956,0.1,0.090609903686117,1.75,2.3,1.15,5,0.0,224000.0,0.0,10,15,20758.79266521352,0.0184040069580078,9,0.02808616387148
8935496,0.3489831518978956,226435.0,79022.0,[],50,1.3,0.5,5,3958,0.1,0.0774418721693535,4.33,2.3,0.75,5,0.0,226435.0,0.0,10,15,13204.572260254574,1.223483324050903,9,0.0545366291523505
1016336,0.6542261815534188,233485.0,152752.0,[],50,1.3,0.5,5,3961,0.1,0.0782636403142833,3.36,2.3,1.68,5,0.0,233485.0,0.0,10,15,95183.79051150274,1.8429534435272217,15,0.1740131309260514
677137,0.6100050183566202,189305.0,115477.0,[],50,1.3,0.5,5,3964,0.1,0.0758906604018804,7.36,2.3,1.72,5,0.0,189305.0,0.0,10,15,90327.53346359816,0.4918615818023681,15,0.1153112050925695
4834278,0.3339641577060931,244125.0,81529.0,[],50,1.3,0.5,5,3965,0.1,0.0722989530222909,2.01,2.3,1.81,5,0.0,244125.0,0.0,10,15,69432.17947301647,0.1706533432006836,15,0.1124345857442933
7988264,0.1687218788627935,202250.0,34124.0,[],50,1.3,0.5,5,3965,0.1,0.0690385749845929,3.36,2.3,0.48,5,0.0,202250.0,0.0,10,15,2791.06754836638,1.6259338855743408,9,0.0817919220597345
